user_id,login_time,logout_time,content_watched,genres_watched,total_watch_time,num_pauses,buffer_events,was_recommended
u044,2025-05-24T20:45:00,2025-05-24T20:56:00,"['s047', 's015', 's022', 's041']",['Action'],7,2,1,True
u044,2025-05-23T01:43:00,2025-05-23T03:01:00,"['s014', 's041', 's008', 's040', 's022']",['Thriller'],76,4,0,False
u044,2025-05-13T23:03:00,2025-05-14T00:50:00,['s046'],"['Action', 'Thriller']",101,3,1,True
u045,2025-06-05T14:30:00,2025-06-05T15:01:00,"['s013', 's011', 's035', 's026', 's046']",['Action'],26,2,2,False
u045,2025-05-30T00:22:00,2025-05-30T01:09:00,"['s036', 's047']",['Drama'],41,1,1,True
u045,2025-05-13T21:52:00,2025-05-13T23:33:00,['s033'],"['Horror', 'Romance']",93,3,1,True
u045,2025-05-25T21:12:00,2025-05-25T21:55:00,"['s041', 's045']",['Drama'],43,1,1,True
u045,2025-05-18T15:03:00,2025-05-18T16:52:00,"['s009', 's048', 's018', 's006']",['Drama'],103,0,0,False
u045,2025-05-31T21:42:00,2025-05-31T21:49:00,"['s039', 's010', 's007', 's048', 's038']","['Sci-Fi', 'Thriller']",7,1,2,False
u046,2025-06-01T08:22:00,2025-06-01T09:32:00,"['s018', 's030', 's013']",['Action'],70,1,1,False
u046,2025-06-08T05:21:00,2025-06-08T06:26:00,"['s028', 's006', 's015']","['Thriller', 'Action']",59,2,0,True
u046,2025-06-06T06:24:00,2025-06-06T07:33:00,"['s002', 's032', 's047', 's026']","['Horror', 'Thriller']",66,1,2,False
u046,2025-06-02T13:59:00,2025-06-02T14:32:00,['s026'],['Romance'],24,3,0,True
u046,2025-06-07T15:06:00,2025-06-07T15:24:00,"['s022', 's010', 's041']",['Drama'],8,1,1,False
u046,2025-05-22T10:50:00,2025-05-22T12:45:00,"['s016', 's006', 's010', 's026', 's040']","['Thriller', 'Comedy']",108,0,1,False
u046,2025-05-23T13:52:00,2025-05-23T14:04:00,"['s027', 's020', 's048']","['Horror', 'Sci-Fi']",5,0,1,True
u046,2025-06-07T17:28:00,2025-06-07T18:49:00,['s018'],"['Sci-Fi', 'Thriller', 'Romance']",75,1,1,False
u046,2025-05-27T05:53:00,2025-05-27T07:21:00,"['s030', 's046', 's031']","['Thriller', 'Comedy', 'Drama']",85,0,0,False
u046,2025-06-01T08:58:00,2025-06-01T10:32:00,"['s009', 's049', 's001', 's011']","['Comedy', 'Drama', 'Sci-Fi']",93,2,0,True
u046,2025-05-18T04:09:00,2025-05-18T04:18:00,"['s011', 's041', 's034', 's032']",['Comedy'],3,2,1,False
u046,2025-06-01T00:43:00,2025-06-01T01:39:00,"['s008', 's028', 's019']","['Comedy', 'Action', 'Thriller']",56,1,1,True
u046,2025-05-29T21:55:00,2025-05-29T23:12:00,"['s010', 's019']","['Comedy', 'Sci-Fi', 'Thriller']",67,1,0,False
u046,2025-05-29T21:30:00,2025-05-29T22:41:00,"['s031', 's030', 's014']","['Comedy', 'Horror']",62,1,2,False
u046,2025-05-19T03:49:00,2025-05-19T04:15:00,"['s001', 's021', 's027', 's012']",['Romance'],18,0,1,True
u047,2025-05-27T04:36:00,2025-05-27T06:10:00,"['s045', 's007']","['Romance', 'Action', 'Drama']",91,1,1,True
u047,2025-06-03T07:56:00,2025-06-03T09:17:00,['s023'],"['Thriller', 'Sci-Fi', 'Action']",79,0,0,False
u047,2025-05-21T18:24:00,2025-05-21T19:04:00,"['s038', 's047', 's020', 's024']","['Horror', 'Romance', 'Action']",36,0,1,False
u047,2025-06-11T04:47:00,2025-06-11T06:16:00,['s038'],['Drama'],86,1,3,False
u047,2025-05-25T17:49:00,2025-05-25T18:16:00,"['s007', 's009', 's034', 's038', 's042']","['Action', 'Thriller']",23,3,1,False
u048,2025-06-09T12:34:00,2025-06-09T13:14:00,"['s014', 's011', 's001', 's015']",['Drama'],31,1,2,False
u048,2025-06-09T23:39:00,2025-06-10T00:02:00,"['s031', 's001']","['Drama', 'Horror']",21,2,1,True
u048,2025-06-02T00:15:00,2025-06-02T01:14:00,"['s021', 's020', 's033', 's049']",['Sci-Fi'],49,5,1,False
u048,2025-05-30T04:07:00,2025-05-30T05:51:00,"['s023', 's020', 's034', 's021']","['Drama', 'Thriller', 'Sci-Fi']",98,0,2,False
u048,2025-06-10T20:14:00,2025-06-10T22:05:00,"['s028', 's036']","['Romance', 'Comedy']",107,1,1,False
u048,2025-05-18T11:20:00,2025-05-18T12:36:00,"['s012', 's002', 's024']","['Horror', 'Comedy']",70,0,1,True
u048,2025-06-01T07:12:00,2025-06-01T07:44:00,"['s013', 's025', 's024', 's012', 's048']",['Sci-Fi'],23,1,2,True
u048,2025-06-05T22:32:00,2025-06-05T23:01:00,"['s020', 's022', 's007', 's024', 's017']","['Drama', 'Thriller', 'Action']",29,0,2,True
u048,2025-05-25T12:19:00,2025-05-25T13:46:00,"['s003', 's045', 's046', 's017']","['Comedy', 'Drama']",80,1,1,False
u048,2025-05-14T09:14:00,2025-05-14T11:09:00,"['s041', 's030', 's032', 's012', 's031']","['Horror', 'Comedy', 'Thriller']",108,0,0,False
u048,2025-05-14T17:43:00,2025-05-14T18:35:00,"['s046', 's010', 's048', 's012', 's009']",['Romance'],52,0,0,False
u048,2025-05-18T10:26:00,2025-05-18T10:38:00,['s021'],['Horror'],5,1,0,False
u048,2025-05-21T20:05:00,2025-05-21T21:33:00,['s022'],"['Horror', 'Action', 'Sci-Fi']",79,0,2,False
u048,2025-06-08T16:59:00,2025-06-08T18:36:00,"['s001', 's043', 's026', 's027', 's004']",['Sci-Fi'],92,1,1,False
u048,2025-06-04T19:47:00,2025-06-04T20:10:00,['s012'],"['Drama', 'Action']",19,3,2,False
u048,2025-06-05T00:06:00,2025-06-05T01:03:00,['s020'],"['Thriller', 'Action']",55,1,0,True
u048,2025-06-03T05:16:00,2025-06-03T06:33:00,"['s030', 's006', 's008', 's012', 's047']",['Sci-Fi'],76,1,2,True
u048,2025-06-10T12:26:00,2025-06-10T12:33:00,['s014'],"['Action', 'Romance', 'Drama']",5,2,1,False
u048,2025-05-24T05:29:00,2025-05-24T06:13:00,"['s048', 's049']","['Sci-Fi', 'Action', 'Drama']",34,2,1,True
u048,2025-05-26T01:33:00,2025-05-26T02:00:00,"['s037', 's021']","['Sci-Fi', 'Horror']",23,2,2,True
u048,2025-05-22T01:36:00,2025-05-22T02:03:00,"['s045', 's029', 's017']",['Romance'],23,0,2,True
u048,2025-05-29T13:09:00,2025-05-29T13:58:00,"['s029', 's041', 's044', 's011', 's003']","['Romance', 'Sci-Fi', 'Thriller']",39,0,1,False
u048,2025-06-01T17:53:00,2025-06-01T18:42:00,"['s014', 's022', 's045']","['Thriller', 'Comedy', 'Action']",39,2,3,True
u049,2025-05-24T18:02:00,2025-05-24T18:34:00,"['s003', 's008', 's034']","['Comedy', 'Sci-Fi', 'Romance']",25,2,0,True
u049,2025-06-08T16:57:00,2025-06-08T17:43:00,"['s025', 's043', 's038', 's003', 's021']","['Drama', 'Comedy', 'Action']",41,0,2,False
u049,2025-05-13T08:37:00,2025-05-13T09:02:00,"['s022', 's042', 's007', 's012']","['Action', 'Sci-Fi']",19,3,1,True
u049,2025-05-21T11:20:00,2025-05-21T13:01:00,"['s040', 's030', 's038', 's037']","['Romance', 'Comedy', 'Horror']",101,0,1,True
u049,2025-05-24T02:03:00,2025-05-24T02:40:00,"['s022', 's031', 's044', 's026', 's020']",['Sci-Fi'],32,0,1,False
u049,2025-06-05T01:44:00,2025-06-05T02:02:00,"['s018', 's037', 's026', 's038']",['Sci-Fi'],12,1,1,False
u049,2025-05-26T16:18:00,2025-05-26T18:16:00,"['s013', 's037', 's049', 's009', 's043']","['Horror', 'Drama']",109,1,3,False
u049,2025-05-27T01:48:00,2025-05-27T03:34:00,"['s030', 's026', 's011']","['Drama', 'Comedy']",104,3,2,True
u049,2025-05-20T19:56:00,2025-05-20T20:39:00,['s012'],['Horror'],39,1,3,True
u049,2025-05-17T02:29:00,2025-05-17T04:06:00,"['s044', 's036']","['Drama', 'Romance']",94,0,2,True
u049,2025-05-17T13:07:00,2025-05-17T14:12:00,"['s045', 's014', 's031', 's043']","['Horror', 'Romance']",57,2,0,False
u050,2025-05-30T15:20:00,2025-05-30T15:41:00,"['s026', 's021']","['Horror', 'Comedy']",16,0,2,False
u050,2025-06-01T07:46:00,2025-06-01T09:07:00,"['s005', 's023', 's032', 's043', 's048']","['Drama', 'Sci-Fi', 'Thriller']",75,3,1,True
u050,2025-05-23T16:51:00,2025-05-23T17:43:00,"['s033', 's001', 's040']","['Horror', 'Romance', 'Drama']",47,2,1,False
u050,2025-05-19T06:49:00,2025-05-19T07:57:00,['s014'],"['Romance', 'Drama']",65,1,1,True
u050,2025-06-11T18:23:00,2025-06-11T18:51:00,"['s019', 's020']","['Comedy', 'Romance']",22,0,1,True
u050,2025-06-01T04:38:00,2025-06-01T05:05:00,"['s044', 's034', 's007', 's030']",['Action'],25,0,1,False
u050,2025-05-17T14:45:00,2025-05-17T16:13:00,['s011'],"['Sci-Fi', 'Thriller']",82,0,1,False
u050,2025-06-02T16:38:00,2025-06-02T16:44:00,"['s028', 's004', 's020', 's017']","['Comedy', 'Drama', 'Thriller']",-1,3,0,False
u051,2025-06-04T20:23:00,2025-06-04T21:15:00,"['s035', 's024', 's008']",['Romance'],45,2,1,False
u051,2025-05-30T10:51:00,2025-05-30T12:47:00,['s010'],['Action'],106,0,1,False
u051,2025-06-08T20:36:00,2025-06-08T21:14:00,"['s040', 's047', 's030', 's028', 's004']","['Action', 'Drama']",35,0,3,True
u051,2025-06-04T06:47:00,2025-06-04T07:50:00,['s039'],"['Action', 'Horror', 'Romance']",58,3,3,True
u051,2025-05-26T11:28:00,2025-05-26T13:11:00,"['s018', 's012', 's019', 's023', 's027']",['Romance'],103,2,0,True
u051,2025-06-10T22:39:00,2025-06-10T22:48:00,['s023'],"['Drama', 'Thriller', 'Romance']",0,2,1,True
u051,2025-05-16T19:48:00,2025-05-16T21:01:00,"['s047', 's010']","['Romance', 'Horror', 'Action']",72,1,2,True
u051,2025-06-02T20:17:00,2025-06-02T21:50:00,"['s047', 's034']","['Romance', 'Drama', 'Comedy']",84,2,0,True
u051,2025-05-14T17:49:00,2025-05-14T18:12:00,['s025'],"['Comedy', 'Drama', 'Action']",14,2,0,False
u051,2025-05-26T17:50:00,2025-05-26T18:49:00,['s012'],"['Action', 'Comedy', 'Drama']",53,3,2,False
u051,2025-06-01T17:25:00,2025-06-01T17:44:00,"['s017', 's020', 's040', 's033', 's035']",['Comedy'],16,1,2,False
u051,2025-05-30T00:45:00,2025-05-30T02:03:00,"['s049', 's028']","['Comedy', 'Horror']",71,3,1,False
u051,2025-05-25T14:23:00,2025-05-25T15:32:00,['s039'],"['Sci-Fi', 'Comedy']",59,1,1,True
u051,2025-05-13T05:31:00,2025-05-13T06:28:00,['s027'],"['Sci-Fi', 'Action', 'Comedy']",54,1,3,True
u051,2025-06-10T21:25:00,2025-06-10T22:10:00,"['s015', 's002']","['Action', 'Sci-Fi', 'Drama']",44,2,2,False
u051,2025-06-09T17:32:00,2025-06-09T19:22:00,"['s027', 's041', 's039', 's022', 's035']","['Romance', 'Thriller']",103,2,0,True
u051,2025-05-28T12:01:00,2025-05-28T12:46:00,"['s010', 's030', 's048', 's032']",['Thriller'],40,1,0,False
u051,2025-06-12T15:04:00,2025-06-12T15:58:00,"['s003', 's043', 's037', 's006']","['Romance', 'Thriller', 'Action']",50,2,2,True
u051,2025-06-06T02:27:00,2025-06-06T03:19:00,"['s049', 's021', 's029']","['Romance', 'Drama', 'Sci-Fi']",48,3,0,False
u052,2025-06-10T09:51:00,2025-06-10T10:41:00,"['s027', 's049', 's002', 's019']","['Comedy', 'Romance', 'Sci-Fi']",41,3,1,True
u052,2025-06-06T11:11:00,2025-06-06T11:32:00,"['s008', 's007', 's026', 's014', 's037']","['Sci-Fi', 'Horror']",15,0,1,False
u052,2025-05-31T06:07:00,2025-05-31T07:22:00,"['s049', 's014', 's027']","['Action', 'Horror', 'Comedy']",69,1,0,False
u052,2025-06-12T05:31:00,2025-06-12T07:29:00,"['s033', 's035', 's026']",['Horror'],108,1,4,True
u052,2025-06-03T02:43:00,2025-06-03T03:24:00,"['s012', 's026']","['Drama', 'Thriller']",34,1,0,False
u052,2025-06-03T02:50:00,2025-06-03T04:18:00,['s025'],"['Comedy', 'Romance', 'Horror']",86,2,0,True
u052,2025-06-10T23:08:00,2025-06-10T23:16:00,"['s009', 's040']","['Thriller', 'Drama', 'Horror']",-1,1,0,False
u052,2025-05-31T14:29:00,2025-05-31T14:36:00,"['s016', 's011', 's037', 's041', 's031']","['Drama', 'Action', 'Horror']",2,1,0,False
u052,2025-06-11T18:28:00,2025-06-11T19:22:00,"['s013', 's011', 's030', 's024', 's047']",['Sci-Fi'],46,1,1,True
u052,2025-05-22T02:13:00,2025-05-22T02:59:00,"['s005', 's002', 's014']","['Romance', 'Horror', 'Sci-Fi']",44,2,1,False
u053,2025-05-24T00:12:00,2025-05-24T01:58:00,"['s033', 's042', 's008', 's039']","['Horror', 'Sci-Fi']",104,1,2,True
u053,2025-05-16T04:17:00,2025-05-16T04:22:00,"['s034', 's031', 's025', 's005']","['Action', 'Comedy']",5,2,2,False
u053,2025-06-09T14:58:00,2025-06-09T16:25:00,['s029'],"['Horror', 'Comedy']",79,2,0,True
u053,2025-05-31T03:09:00,2025-05-31T05:00:00,"['s026', 's046', 's033']","['Comedy', 'Romance', 'Horror']",111,2,1,False
u053,2025-05-17T17:11:00,2025-05-17T17:34:00,"['s049', 's008', 's047', 's011', 's024']","['Comedy', 'Action']",19,2,2,True
u053,2025-05-24T01:29:00,2025-05-24T03:15:00,"['s017', 's007']","['Comedy', 'Horror']",99,0,1,True
u053,2025-06-04T08:55:00,2025-06-04T10:36:00,"['s022', 's019', 's045']","['Action', 'Romance']",98,2,0,False
u053,2025-06-07T20:39:00,2025-06-07T21:19:00,['s049'],['Sci-Fi'],31,0,3,False
u053,2025-05-14T04:20:00,2025-05-14T04:53:00,"['s024', 's046', 's019', 's020', 's011']","['Comedy', 'Action', 'Romance']",28,2,1,False
u053,2025-06-12T15:23:00,2025-06-12T16:05:00,"['s010', 's039']","['Horror', 'Romance']",40,0,2,True
u053,2025-05-23T08:56:00,2025-05-23T09:04:00,"['s020', 's010', 's038', 's001', 's017']","['Comedy', 'Thriller']",5,1,4,False
u053,2025-06-05T12:30:00,2025-06-05T13:26:00,"['s011', 's023', 's042', 's010', 's038']","['Action', 'Thriller', 'Horror']",49,1,1,True
u053,2025-06-04T02:01:00,2025-06-04T03:28:00,"['s031', 's012', 's025', 's001', 's043']",['Action'],85,1,2,True
u053,2025-05-22T09:28:00,2025-05-22T10:01:00,"['s039', 's047', 's008']","['Sci-Fi', 'Action', 'Romance']",31,2,2,True
u053,2025-06-11T01:33:00,2025-06-11T01:39:00,"['s048', 's013']","['Comedy', 'Drama']",-2,2,2,True
u053,2025-05-17T11:57:00,2025-05-17T12:44:00,['s018'],"['Thriller', 'Comedy', 'Horror']",39,2,0,False
u053,2025-05-15T13:08:00,2025-05-15T14:10:00,"['s016', 's017', 's048', 's012', 's045']","['Horror', 'Sci-Fi', 'Comedy']",53,1,1,False
u053,2025-06-02T18:08:00,2025-06-02T18:35:00,"['s018', 's036', 's006', 's048', 's013']","['Horror', 'Drama', 'Sci-Fi']",27,3,1,False
u053,2025-05-15T18:28:00,2025-05-15T18:59:00,"['s038', 's049']","['Romance', 'Horror', 'Drama']",28,5,2,False
u054,2025-05-27T12:16:00,2025-05-27T14:02:00,['s013'],"['Drama', 'Romance']",96,2,3,True
u054,2025-05-21T23:36:00,2025-05-21T23:53:00,"['s014', 's039', 's032', 's020', 's037']",['Thriller'],9,2,2,True
u054,2025-05-18T01:48:00,2025-05-18T03:25:00,"['s038', 's041']","['Horror', 'Romance', 'Drama']",90,1,1,True
u054,2025-05-31T12:44:00,2025-05-31T14:05:00,"['s041', 's012', 's022', 's033']","['Thriller', 'Action']",77,0,3,False
u054,2025-05-26T15:17:00,2025-05-26T15:55:00,"['s022', 's018']","['Thriller', 'Horror', 'Action']",30,1,1,False
u054,2025-05-18T01:45:00,2025-05-18T03:26:00,"['s001', 's021', 's033', 's031']","['Sci-Fi', 'Horror']",99,2,1,True
u055,2025-06-12T15:04:00,2025-06-12T15:47:00,"['s022', 's041', 's044', 's035']",['Sci-Fi'],42,0,3,False
u055,2025-05-23T13:11:00,2025-05-23T13:43:00,"['s020', 's021', 's034', 's031', 's007']","['Action', 'Thriller', 'Sci-Fi']",28,3,3,False
u055,2025-05-20T00:51:00,2025-05-20T01:37:00,"['s026', 's011']",['Thriller'],44,1,0,False
u055,2025-05-27T19:43:00,2025-05-27T20:54:00,"['s027', 's047', 's018', 's015', 's017']","['Horror', 'Action']",64,1,0,True
u055,2025-05-26T22:29:00,2025-05-26T23:16:00,"['s029', 's020', 's028']","['Romance', 'Horror', 'Drama']",42,1,0,False
u055,2025-05-31T09:21:00,2025-05-31T09:33:00,"['s042', 's009', 's030']","['Drama', 'Comedy']",6,2,1,True
u055,2025-06-12T03:08:00,2025-06-12T04:44:00,"['s024', 's002', 's021']","['Horror', 'Romance']",92,0,3,True
u055,2025-06-07T11:38:00,2025-06-07T13:17:00,"['s040', 's033']","['Horror', 'Action']",96,0,3,True
u055,2025-05-24T01:34:00,2025-05-24T01:59:00,"['s047', 's038', 's031', 's003']","['Romance', 'Comedy', 'Horror']",20,3,3,True
u055,2025-06-09T14:41:00,2025-06-09T16:01:00,['s007'],['Comedy'],74,3,1,True
u055,2025-06-06T11:31:00,2025-06-06T12:23:00,"['s008', 's031', 's009']","['Drama', 'Action', 'Romance']",45,3,2,False
u055,2025-05-19T20:17:00,2025-05-19T21:37:00,"['s013', 's036', 's006', 's029', 's016']","['Thriller', 'Horror']",76,1,1,False
u055,2025-05-24T20:46:00,2025-05-24T22:02:00,"['s045', 's002', 's009']",['Horror'],68,2,0,False
u055,2025-05-27T06:55:00,2025-05-27T08:49:00,"['s048', 's014', 's012', 's021']","['Sci-Fi', 'Romance']",109,2,3,True
u055,2025-05-22T01:20:00,2025-05-22T02:51:00,"['s039', 's048', 's002']",['Drama'],87,2,0,False
u055,2025-06-01T10:45:00,2025-06-01T11:40:00,['s034'],['Thriller'],48,3,0,True
u055,2025-06-07T17:54:00,2025-06-07T18:54:00,"['s021', 's035', 's032', 's019', 's037']","['Comedy', 'Drama']",60,0,2,False
u055,2025-06-07T17:27:00,2025-06-07T17:43:00,['s035'],['Horror'],8,3,2,False
u056,2025-06-08T02:52:00,2025-06-08T03:56:00,"['s049', 's005']","['Romance', 'Action', 'Horror']",55,0,1,True
u056,2025-05-19T22:14:00,2025-05-19T23:42:00,['s012'],"['Thriller', 'Action', 'Romance']",83,1,1,False
u056,2025-06-01T16:17:00,2025-06-01T18:15:00,"['s037', 's019', 's001', 's040']","['Drama', 'Horror']",118,1,0,True
u056,2025-06-01T10:33:00,2025-06-01T10:57:00,"['s038', 's044']","['Thriller', 'Romance']",20,1,1,False
u056,2025-05-22T02:48:00,2025-05-22T04:31:00,"['s046', 's037', 's010']",['Horror'],94,3,0,True
u056,2025-05-27T00:56:00,2025-05-27T01:24:00,['s035'],"['Horror', 'Drama', 'Sci-Fi']",27,1,0,False
u056,2025-05-16T03:39:00,2025-05-16T04:25:00,"['s043', 's014']",['Action'],41,1,1,True
u057,2025-05-23T14:28:00,2025-05-23T15:00:00,['s009'],"['Drama', 'Romance']",27,2,1,True
u057,2025-05-22T11:49:00,2025-05-22T12:42:00,"['s029', 's026', 's013', 's014']","['Thriller', 'Drama']",53,0,2,True
u057,2025-05-20T23:15:00,2025-05-21T00:24:00,"['s008', 's011', 's049', 's014', 's032']","['Thriller', 'Action', 'Comedy']",60,0,4,True
u057,2025-05-22T13:44:00,2025-05-22T14:00:00,"['s031', 's017', 's033']",['Romance'],8,0,1,True
u057,2025-05-30T07:05:00,2025-05-30T08:52:00,"['s007', 's023', 's024', 's020']",['Romance'],101,5,1,False
u057,2025-06-11T16:09:00,2025-06-11T16:52:00,['s042'],"['Horror', 'Romance', 'Comedy']",40,1,3,True
u057,2025-05-25T12:03:00,2025-05-25T13:41:00,"['s003', 's010', 's016']",['Thriller'],88,1,0,True
u057,2025-06-05T14:28:00,2025-06-05T14:52:00,"['s049', 's003', 's004', 's039']",['Horror'],22,1,1,False
u057,2025-05-26T08:07:00,2025-05-26T08:59:00,"['s011', 's027', 's012', 's034']",['Comedy'],43,1,0,False
u057,2025-06-12T10:21:00,2025-06-12T10:49:00,['s011'],['Romance'],23,2,1,True
u057,2025-05-31T08:53:00,2025-05-31T10:18:00,"['s040', 's021', 's002']",['Action'],80,3,2,True
u057,2025-06-03T09:54:00,2025-06-03T10:03:00,"['s003', 's035', 's025', 's049']","['Comedy', 'Thriller', 'Sci-Fi']",7,2,2,True
u057,2025-05-13T16:19:00,2025-05-13T17:08:00,['s027'],['Drama'],46,1,2,False
u058,2025-05-31T21:22:00,2025-05-31T23:16:00,"['s009', 's039', 's041', 's001']","['Romance', 'Horror']",106,2,2,False
u058,2025-05-24T16:33:00,2025-05-24T16:54:00,"['s024', 's040', 's043', 's046', 's007']","['Romance', 'Comedy']",16,5,2,False
u058,2025-06-07T23:56:00,2025-06-08T00:26:00,"['s033', 's009']",['Sci-Fi'],28,0,2,False
u058,2025-05-17T07:32:00,2025-05-17T09:08:00,"['s040', 's007', 's016']",['Action'],90,4,0,True
u058,2025-06-12T00:12:00,2025-06-12T00:55:00,"['s043', 's038', 's034', 's037']","['Horror', 'Sci-Fi']",38,1,3,True
u058,2025-05-30T01:20:00,2025-05-30T02:49:00,"['s048', 's003', 's025', 's041', 's004']",['Sci-Fi'],87,1,0,True
u058,2025-06-10T21:11:00,2025-06-10T21:20:00,"['s026', 's021']",['Thriller'],6,1,0,True
u058,2025-05-28T15:37:00,2025-05-28T16:06:00,"['s026', 's029', 's014', 's030', 's040']","['Thriller', 'Romance']",19,3,0,True
u058,2025-05-25T17:04:00,2025-05-25T18:32:00,"['s022', 's012', 's017']","['Horror', 'Romance']",80,1,1,False
u058,2025-06-02T18:25:00,2025-06-02T19:54:00,"['s049', 's034', 's017']",['Horror'],88,2,1,True
u058,2025-06-11T05:33:00,2025-06-11T05:41:00,"['s007', 's015']","['Horror', 'Drama']",0,2,1,True
u058,2025-05-26T10:59:00,2025-05-26T11:20:00,"['s029', 's028', 's036']",['Horror'],16,0,0,False
u058,2025-05-21T07:27:00,2025-05-21T08:22:00,"['s010', 's044']",['Horror'],47,2,1,True
u058,2025-05-29T02:35:00,2025-05-29T03:47:00,"['s037', 's034']","['Drama', 'Thriller', 'Action']",63,1,0,False
u058,2025-06-06T03:51:00,2025-06-06T04:17:00,"['s007', 's044']",['Comedy'],21,1,1,False
u058,2025-06-10T03:13:00,2025-06-10T03:46:00,"['s040', 's028', 's013', 's018', 's004']","['Action', 'Romance']",31,1,2,False
u058,2025-06-01T04:07:00,2025-06-01T06:06:00,"['s021', 's009', 's047', 's020']",['Drama'],112,1,1,True
u058,2025-06-07T07:02:00,2025-06-07T08:32:00,"['s047', 's040']","['Drama', 'Horror', 'Romance']",86,3,1,True
u058,2025-06-03T21:18:00,2025-06-03T23:08:00,"['s026', 's011']","['Romance', 'Horror', 'Thriller']",108,2,3,True
u059,2025-05-16T05:02:00,2025-05-16T05:35:00,"['s026', 's008']","['Comedy', 'Thriller', 'Sci-Fi']",29,0,1,True
u059,2025-05-19T11:32:00,2025-05-19T13:03:00,"['s001', 's041', 's008']","['Action', 'Thriller', 'Drama']",87,1,1,False
u059,2025-06-09T05:39:00,2025-06-09T06:44:00,"['s020', 's008', 's035', 's048']","['Romance', 'Sci-Fi', 'Drama']",62,0,1,False
u059,2025-05-28T12:52:00,2025-05-28T14:49:00,['s025'],"['Drama', 'Comedy']",113,0,0,True
u059,2025-06-08T14:57:00,2025-06-08T15:23:00,"['s015', 's034', 's007']",['Comedy'],19,1,0,False
u059,2025-06-09T06:19:00,2025-06-09T08:14:00,"['s043', 's032']","['Romance', 'Horror', 'Drama']",110,3,1,False
u059,2025-05-25T18:03:00,2025-05-25T19:55:00,"['s041', 's033', 's022']","['Comedy', 'Action']",108,0,0,False
u059,2025-05-16T18:45:00,2025-05-16T18:51:00,"['s016', 's038', 's032', 's015']","['Romance', 'Comedy', 'Action']",5,1,2,True
u059,2025-06-04T04:52:00,2025-06-04T06:08:00,"['s025', 's039', 's034', 's043', 's003']","['Drama', 'Thriller', 'Horror']",67,2,2,False
u059,2025-05-18T08:18:00,2025-05-18T10:00:00,"['s038', 's044', 's046']","['Romance', 'Horror', 'Drama']",99,4,2,True
u059,2025-06-02T00:51:00,2025-06-02T02:45:00,"['s034', 's003', 's026', 's041', 's048']","['Comedy', 'Drama']",107,0,4,True
u059,2025-05-21T05:24:00,2025-05-21T05:32:00,"['s007', 's019', 's027']",['Comedy'],-2,0,0,True
u059,2025-05-24T12:54:00,2025-05-24T13:44:00,"['s023', 's016', 's018']","['Horror', 'Drama']",40,1,3,True
u059,2025-06-10T21:22:00,2025-06-10T22:00:00,"['s036', 's042']","['Comedy', 'Romance']",36,0,0,False
u059,2025-05-20T19:55:00,2025-05-20T21:48:00,['s022'],"['Thriller', 'Horror']",106,1,0,False
u059,2025-05-23T08:34:00,2025-05-23T09:19:00,['s047'],['Comedy'],41,1,1,True
u060,2025-06-04T15:04:00,2025-06-04T16:30:00,"['s013', 's017', 's046', 's032']","['Action', 'Romance']",84,1,1,False
u060,2025-05-20T05:54:00,2025-05-20T06:20:00,['s008'],['Thriller'],21,2,2,True
u060,2025-06-05T00:49:00,2025-06-05T02:23:00,"['s019', 's049', 's036', 's035', 's012']","['Thriller', 'Comedy']",84,0,1,True
u060,2025-05-17T05:58:00,2025-05-17T06:14:00,"['s017', 's010', 's046', 's022']","['Action', 'Romance', 'Sci-Fi']",7,0,1,False
u060,2025-05-17T17:11:00,2025-05-17T19:04:00,"['s037', 's006', 's021', 's015', 's029']",['Sci-Fi'],109,0,2,False
u060,2025-06-12T09:06:00,2025-06-12T09:46:00,"['s015', 's045', 's016', 's029']","['Horror', 'Sci-Fi', 'Comedy']",40,2,1,True
u060,2025-05-24T02:09:00,2025-05-24T02:16:00,"['s029', 's027', 's036', 's037']",['Romance'],-2,3,2,True
u060,2025-06-05T14:25:00,2025-06-05T15:44:00,"['s025', 's048', 's017', 's046', 's024']","['Romance', 'Action']",73,2,2,True
u060,2025-05-23T16:21:00,2025-05-23T17:06:00,"['s005', 's045', 's009']","['Horror', 'Comedy']",37,1,2,True
u060,2025-06-06T11:56:00,2025-06-06T13:15:00,['s033'],"['Romance', 'Thriller', 'Action']",77,1,1,True
u060,2025-06-09T11:49:00,2025-06-09T12:23:00,"['s015', 's030', 's018', 's037', 's004']","['Thriller', 'Romance']",29,1,0,True
u060,2025-06-01T20:25:00,2025-06-01T20:38:00,['s036'],"['Thriller', 'Comedy']",11,0,0,True
u060,2025-05-28T19:40:00,2025-05-28T20:46:00,['s044'],"['Drama', 'Comedy']",64,2,3,True
u060,2025-05-24T11:15:00,2025-05-24T13:14:00,"['s032', 's028', 's046', 's049', 's009']","['Sci-Fi', 'Comedy']",119,1,2,True
u060,2025-06-06T12:04:00,2025-06-06T13:38:00,"['s022', 's015', 's037']","['Romance', 'Sci-Fi', 'Thriller']",84,1,2,False
u060,2025-06-08T17:01:00,2025-06-08T17:46:00,"['s004', 's046', 's049', 's023', 's038']",['Horror'],45,1,3,False
u060,2025-06-09T22:29:00,2025-06-09T22:42:00,"['s047', 's011', 's013', 's016']","['Horror', 'Sci-Fi', 'Comedy']",5,0,0,True
